Program,LogNumber,Station,Date,QA Type,Sample Type,Type,MatrixCode,SampleDepth,Filtered,Analysis,Parameter,Qualifier,Result,Units,Result Type,WaterShed
SAR Estuary/Wetlands Monitoring,WR243521,LNBHIR,12/5/2014 11:15,NA,Grab,SF,SW,ID,F,TRSWspc,Sb,,0.45,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243521,LNBHIR,12/5/2014 11:15,NA,Grab,SF,SW,ID,F,TRSWspc,Se,,0.1,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243521,LNBHIR,12/5/2014 11:15,NA,Grab,SF,SW,ID,F,TRSWspc,Tl,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243521,LNBHIR,12/5/2014 11:15,NA,Grab,SF,SW,ID,F,TRSWspc,Zn,,15,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Ag,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,As,,0.85,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Be,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Cd,,0.13,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Cr,,0.84,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Cu,,8.4,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Fe,,430,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Hg,,7.9,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Ni,,1,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Pb,,0.84,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Sb,,0.31,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Se,,0.12,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Tl,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR243522,LNBTUB,12/5/2014 10:40,NA,Grab,SF,SW,ID,F,TRSWspc,Zn,,27,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,BactiMF,ENT,<,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,BactiMF,FC,,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,BactiMF,TC,,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,,0.4,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,pH,,7.31,SU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,SpecCond,,47600,umhos/cm,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,TKN,,0.2,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.2,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,TSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,Turbidity,,1.52,NTU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244892,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,S,T,OGPG,OilAndGrease,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,DOC,DOC,<,0.3,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,GLYP,GLYP,<,25,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Azinphos methyl (Guthion),<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Bolstar,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Chlorpyrifos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Coumaphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Demeton-o,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Demeton-s,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Diazinon,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Dichlorvos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Dimethoate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Disulfoton,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Ethoprop,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Ethyl Parathion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Fensulfothion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Fenthion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Malathion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Merphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Mevinphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Naled ,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Parathion-methyl,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Phorate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Ronnel,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Tetrachlorovinphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Tokuthion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,OPP,Trichloronate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TOC,TOC,<,0.3,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Ag,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,As,,0.6,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Be,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Cd,,0.099,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Cr,<,0.3,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Cu,,5.4,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Fe,,84,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Hg,,0.6,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Ni,,0.8,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Pb,,0.14,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Sb,<,0.2,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Se,,0.15,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Tl,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244895,UNBJAM,1/8/2015 9:07,NA,Grab,DT,SW,ID,T,TRSWspc,Zn,,12,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Ag,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,As,,0.46,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Be,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Cd,,0.11,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Cr,<,0.3,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Cu,,5.4,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Fe,,49,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Hg,,0.44,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Ni,,0.84,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Pb,,0.1,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Sb,<,0.2,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Se,,0.17,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Tl,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244896,UNBJAM,1/8/2015 9:07,NA,Grab,DF,SW,ID,F,TRSWspc,Zn,,12,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,BactiMF,ENT,,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,BactiMF,FC,,9,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,BactiMF,TC,,40,CFU/100 ml,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,AmmoniaN,<,0.1,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,NitrateNitriteNO3,<,0.4,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,OrthoPhosphateP,,0.04,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,pH,,7.94,SU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,SpecCond,,48400,umhos/cm,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,TKN,<,0.2,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,TotalPhosphorusPO4,,0.21,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,TSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,Turbidity,,1.28,NTU,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,NUT,VSS,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244898,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,S,T,OGPG,OilAndGrease,<,5,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,DOC,DOC,<,0.3,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,GLYP,GLYP,<,25,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Azinphos methyl (Guthion),<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Bolstar,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Chlorpyrifos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Coumaphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Demeton-o,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Demeton-s,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Diazinon,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Dichlorvos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Dimethoate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Disulfoton,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Ethoprop,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Ethyl Parathion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Fensulfothion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Fenthion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Malathion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Merphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Mevinphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Naled ,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Parathion-methyl,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Phorate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Ronnel,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Tetrachlorovinphos,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Tokuthion,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,OPP,Trichloronate,<,10,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TOC,TOC,<,0.3,mg/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Ag,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,As,,0.5,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Be,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Cd,,0.12,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Cr,<,0.3,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Cu,,3.8,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Fe,,82,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Hg,,0.54,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Ni,,0.82,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Pb,,0.13,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Sb,<,0.2,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Se,,0.15,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Tl,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244901,UNBSDC,1/8/2015 9:30,NA,Grab,DT,SW,ID,T,TRSWspc,Zn,,12,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Ag,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,As,,0.52,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Be,<,0.05,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Cd,,0.14,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Cr,<,0.3,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Cu,,4,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Fe,,37,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Hg,,0.4,ng/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Ni,,0.89,ug/L,Chem,Newport Bay
SAR Estuary/Wetlands Monitoring,WR244902,UNBSDC,1/8/2015 9:30,NA,Grab,DF,SW,ID,F,TRSWspc,Pb,,0.11,ug/L,Chem,Newport Bay
