Time,LANE,,,ELMODENA,,,SANTAANA_DELHI,,,SANDIEGO_CAMPUS,,,SANJUAN_CAP,,,ARROYO_TRABUCO,,,WESTMINSTER,,,SANDIEGO_CULVER,,,
and,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,262.01,,,
Date,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,Point,Qual,Comments,
8/22/2017 0:00,,,,0.5,1,,3,2,,5.5,2,,,,,,,,,,,0.02,2,,
8/23/2017 0:00,,,,0.4,1,,2.8,2,,5.7,2,,,,,,,,,,,0.02,2,,
8/24/2017 0:00,,,,,151,,2.4,2,,6.1,2,,,,,,,,,,,0.02,2,,
8/25/2017 0:00,,,,0.2,1,,2.5,2,,6.3,2,,,,,,,,,,,0.01,2,,
8/26/2017 0:00,,,,0.19,1,,2.7,2,,6,2,,,,,,,,,,,0.02,2,,
8/27/2017 0:00,,,,0.21,1,,3.1,2,,6,2,,,,,,,,,,,0.02,2,,
8/28/2017 0:00,,,,0.21,1,,2.8,2,,6.1,2,,,,,,,,,,,0.02,2,,
8/29/2017 0:00,,,,0.23,1,,3.1,2,,5.5,2,,,,,,,,,,,0.02,2,,
8/30/2017 0:00,,,,0.26,1,,11,2,,2.4,2,,,,,,,,,,,0.02,2,,
8/31/2017 0:00,,,,0.21,1,,2.3,2,,2.3,2,,,,,,,,,,,0.02,2,,
9/1/2017 0:00,,,,0.21,1,,2.7,2,,3.6,2,,,,,,,,,,,0.05,2,,
9/2/2017 0:00,,,,0.19,1,,4,2,,3.1,2,,,,,,,,,,,0.04,2,,
9/3/2017 0:00,,,,1.1,1,,5.8,2,,1.8,2,,,,,,,,,,,0.03,2,,
9/4/2017 0:00,,,,0.28,1,,5.8,2,,2.9,2,,,,,,,,,,,0.09,2,,
9/5/2017 0:00,,,,0.26,1,,2.4,2,,3.8,2,,,,,,,,,,,0.12,2,,
9/6/2017 0:00,,,,0.3,1,,2.7,2,,2.5,2,,,,,,,,,,,0.05,2,,
9/7/2017 0:00,,,,0.23,1,,2.5,2,,2.3,2,,,,,,,,,,,0.05,2,,
9/8/2017 0:00,,,,0.24,1,,2.1,2,,2.2,2,,,,,,,,,,,0.03,2,,
9/9/2017 0:00,,,,0.22,1,,2.1,2,,1.8,2,,,,,,,,,,,0.04,2,,
9/10/2017 0:00,,,,0.23,1,,1.9,2,,1.9,2,,,,,,,,,,,0.05,2,,
9/11/2017 0:00,,,,0.21,1,,1.8,2,,1.8,2,,,,,,,,,,,0.03,2,,
9/12/2017 0:00,,,,0.4,1,,2,2,,2,2,,,,,,,,,,,0.04,2,,
9/13/2017 0:00,,,,0.26,1,,1.8,2,,2.4,2,,,,,,,,,,,0.04,2,,
9/14/2017 0:00,,,,0.42,1,,1.6,2,,2.3,2,,,,,,,,,,,0.05,2,,
9/15/2017 0:00,,,,0.27,1,,1.5,2,,2.5,2,,,,,,,,,,,0.05,2,,
9/16/2017 0:00,,,,0.36,1,,1.5,2,,2,2,,,,,,,,,,,0.05,2,,
9/17/2017 0:00,,,,0.28,1,,1.5,2,,0.19,2,,,,,,,,,,,0.03,2,,
9/18/2017 0:00,,,,0.3,1,,1.5,2,,1.4,2,,,,,,,,,,,0.05,2,,
9/19/2017 0:00,,,,0.29,1,,1.4,2,,3.8,2,,,,,,,,,,,0.05,2,,
9/20/2017 0:00,,,,0.27,1,,2.5,2,,5.4,2,,,,,,,,,,,0.08,2,,
9/21/2017 0:00,,,,0.37,1,,2.5,2,,6.9,2,,,,,,,,,,,0.09,2,,
9/22/2017 0:00,,,,0.28,1,,16,2,,7.8,2,,,,,,,,,,,0.13,2,,
9/23/2017 0:00,,,,0.32,1,,22,2,,8.9,2,,,,,,,,,,,0.07,2,,
9/24/2017 0:00,,,,0.26,1,,1.1,2,,7.2,2,,,,,,,,,,,0.07,2,,
9/25/2017 0:00,,,,0.26,1,,1.3,2,,5.7,2,,,,,,,,,,,0.07,2,,
9/26/2017 0:00,,,,0.3,1,,1.2,2,,3.1,2,,,,,,,,,,,0.07,2,,
9/27/2017 0:00,,,,0.27,1,,1.3,2,,5.6,2,,,,,,,,,,,0.07,2,,
9/28/2017 0:00,,,,0.24,1,,1.3,2,,5,2,,,,,,,,,,,0.07,2,,
9/29/2017 0:00,,,,0.3,1,,1.4,2,,4.9,2,,,,,,,,,,,0.07,2,,
9/30/2017 0:00,,,,0.29,1,,1.5,2,,4.9,2,,,,,,,,,,,0.06,2,,
10/1/2017 0:00,,,,0.35,1,,1.5,2,,5,2,,0,1,Created by HYCREATE. DEFAULT 11:04_12/21/2018\010\013Raw file: \\TSCLIENT\H\FLOW\USGS\SJC 10012017-10012018 26201.CSV,0.36,1,Created by HYCREATE. DEFAULT 11:04_12/21/2018\010\013Raw file: \\TSCLIENT\H\FLOW\USGS\TRABUCO 10012017-10012018 26201.CSV,,,,0.07,2,,
10/2/2017 0:00,,,,0.29,1,,1.6,2,,2.1,2,,0,1,,0.35,1,,,,,0.09,2,,
10/3/2017 0:00,,,,0.31,1,,1.3,2,,0.84,2,,0,1,,0.25,1,,,,,0.08,2,,
10/4/2017 0:00,,,,0.31,1,,1.4,2,,3.1,2,,0,1,,0.2,1,,,,,0.07,2,,
10/5/2017 0:00,,,,0.32,1,,1.4,2,,5.2,2,,0,1,,0.17,1,,,,,0.07,2,,
10/6/2017 0:00,,,,0.39,1,,1.4,2,,5.2,2,,0,1,,0.15,1,,,,,0.07,2,,
10/7/2017 0:00,,,,0.29,1,,1.4,2,,3.6,2,,0,1,,0.2,1,,,,,0.07,2,,
10/8/2017 0:00,,,,0.35,1,,1.3,2,,0.38,2,,0,1,,0.17,1,,,,,0.12,2,,
10/9/2017 0:00,,,,0.35,1,,1.4,2,,0.19,2,,0,1,,0.22,1,,,,,0.14,2,,
10/10/2017 0:00,,,,0.39,1,,2.9,2,,3.4,2,,0,1,,0.3,1,,,,,0.07,2,,
10/11/2017 0:00,,,,0.34,1,,3,2,,2.6,2,,0,1,,0.27,1,,,,,0.07,2,,
10/12/2017 0:00,,,,0.36,1,,3.3,2,,1.4,2,,0,1,,0.31,1,,,,,0.07,2,,
10/13/2017 0:00,,,,0.34,1,,1.6,2,,0.52,2,,0,1,,0.28,1,,,,,0.07,2,,
10/14/2017 0:00,,,,0.31,1,,1.7,2,,0.69,2,,0,1,,0.29,1,,,,,0.07,2,,
10/15/2017 0:00,,,,0.42,1,,1.6,2,,1.6,2,,0,1,,0.2,1,,,,,0.06,2,,
10/16/2017 0:00,,,,0.38,1,,1.6,2,,2,2,,0,1,,0.11,1,,,,,0.06,2,,
10/17/2017 0:00,,,,0.34,1,,1.8,2,,1.2,2,,0,1,,0.1,1,,,,,0.06,2,,
10/18/2017 0:00,,,,0.3,1,,2,2,,2.4,2,,0,1,,0.12,1,,,,,0.06,2,,
10/19/2017 0:00,,,,0.34,1,,2,2,,2.8,2,,0,1,,0.15,1,,,,,0.07,2,,
10/20/2017 0:00,,,,0.32,1,,1.9,2,,2,2,,0,1,,0.16,1,,,,,0.08,2,,
10/21/2017 0:00,,,,0.34,1,,1.6,2,,2.2,2,,0,1,,0.22,1,,,,,0.07,2,,
10/22/2017 0:00,,,,0.29,1,,1.4,2,,2.1,2,,0,1,,0.22,1,,,,,0.06,2,,
10/23/2017 0:00,,,,0.35,1,,1.3,2,,3.6,2,,0,1,,0.09,1,,,,,0.07,2,,
10/24/2017 0:00,,,,0.32,1,,1.4,2,,2.3,2,,0,1,,0.04,1,,,,,0.11,2,,
10/25/2017 0:00,,,,0.36,1,,1.4,2,,0.31,2,,0,1,,0.04,1,,,,,0.07,2,,
10/26/2017 0:00,,,,0.35,1,,1.7,2,,3,2,,0,1,,0.1,1,,,,,0.05,2,,
10/27/2017 0:00,,,,0.25,1,,1.5,2,,8.7,2,,0,1,,0.04,1,,,,,0.06,2,,
10/28/2017 0:00,,,,0.22,1,,1.4,2,,7.4,2,,0,1,,0.11,1,,,,,0.05,2,,
10/29/2017 0:00,,,,0.21,1,,1.5,2,,2.5,2,,0,1,,0.11,1,,,,,0.1,2,,
10/30/2017 0:00,,,,0.24,1,,1.2,2,,7.2,2,,0,1,,0.15,1,,,,,0.15,2,,
10/31/2017 0:00,,,,0.28,1,,2,2,,3.4,2,,0,1,,0.17,1,,,,,0.11,2,,
11/1/2017 0:00,,,,0.29,1,,1.8,2,,3.8,2,,0,1,,0.13,1,,,,,0.11,2,,
11/2/2017 0:00,,,,0.41,1,,6.2,2,,3.9,2,,0,1,,1.11,1,,,,,0.27,2,,
11/3/2017 0:00,,,,0.47,1,,2.9,2,,3.8,2,,0,1,,0.92,1,,,,,0.27,2,,
11/4/2017 0:00,,,,0.22,1,,5.1,2,,0.27,2,,0,1,,0.53,1,,,,,0.03,2,,
11/5/2017 0:00,,,,0.45,1,,13,2,,0.24,2,,0.01,1,,1.51,1,,,,,0.03,2,,
11/6/2017 0:00,,,,0.25,1,,12,2,,3.5,2,,0,1,,1.08,1,,,,,0.08,2,,
11/7/2017 0:00,,,,0.23,1,,2.4,2,,8.1,2,,0,1,,0.77,1,,,,,0.09,2,,
11/8/2017 0:00,,,,0.25,1,,1.7,2,,3.7,2,,0,1,,0.78,1,,,,,0.04,2,,
11/9/2017 0:00,,,,0.3,1,,2.2,2,,1.6,2,,0,1,,0.84,1,,,,,0.04,2,,
11/10/2017 0:00,,,,0.25,1,,4.2,2,,1.7,2,,0,1,,0.75,1,,,,,0.09,2,,
11/11/2017 0:00,,,,0.24,1,,5.9,2,,3.5,2,,0,1,,0.64,1,,,,,0.09,2,,
11/12/2017 0:00,,,,0.27,1,,3.9,2,,3.5,2,,0,1,,0.43,1,,,,,0.08,2,,
11/13/2017 0:00,,,,0.31,1,,1.4,2,,1.7,2,,0,1,,0.39,1,,,,,0.09,2,,
11/14/2017 0:00,,,,0.26,1,,4.5,2,,1.2,2,,0,1,,0.37,1,,,,,0.03,2,,
11/15/2017 0:00,,,,0.22,1,,2.4,2,,2.1,2,,0,1,,0.42,1,,,,,0.06,2,,
11/16/2017 0:00,,,,0.31,1,,4.1,2,,2.1,2,,0,1,,0.37,1,,,,,0.1,2,,
11/17/2017 0:00,,,,0.41,1,,4.8,2,,3.7,2,,0,1,,0.47,1,,,,,0.15,2,,
11/18/2017 0:00,,,,0.29,1,,8.4,2,,4.9,2,,0,1,,0.38,1,,,,,0.1,2,,
11/19/2017 0:00,,,,0.3,1,,9.9,2,,4.9,2,,0,1,,0.33,1,,,,,0.07,2,,
11/20/2017 0:00,,,,0.33,1,,4.3,2,,2.6,2,,0,1,,0.35,1,,,,,0.07,2,,
11/21/2017 0:00,,,,0.34,1,,3.6,2,,0.2,2,,0,1,,0.28,1,,,,,0.08,2,,
11/22/2017 0:00,,,,0.31,1,,1.3,2,,1.3,2,,0,1,,0.19,1,,,,,0.06,2,,
11/23/2017 0:00,,,,0.4,1,,1.3,2,,3.2,2,,0,1,,0.23,1,,,,,0.06,2,,
11/24/2017 0:00,,,,0.31,1,,5.7,2,,3.2,2,,0,1,,0.22,1,,,,,0.05,2,,
11/25/2017 0:00,,,,0.3,1,,5.6,2,,3.2,2,,0,1,,0.15,1,,,,,0.06,2,,
11/26/2017 0:00,,,,0.25,2,,3.7,2,,3.1,2,,0,1,,0.18,1,,,,,0.06,2,,
11/27/2017 0:00,,,,0.26,2,,2.8,2,,2.6,2,,0,1,,0.27,1,,,,,0.08,2,,
11/28/2017 0:00,,,,0.27,2,,2.3,2,,1.1,2,,0,1,,0.34,1,,,,,0.06,2,,
11/29/2017 0:00,,,,0.27,2,,2,2,,1.7,2,,0,1,,0.46,1,,,,,0.07,2,,
11/30/2017 0:00,,,,0.18,2,,1.7,2,,2.1,2,,0,1,,0.57,1,,,,,0.07,2,,
12/1/2017 0:00,,,,0.18,2,,1.3,2,,0.92,2,,0,1,,0.62,1,,,,,0.07,2,,
12/2/2017 0:00,,,,0.17,2,,1.3,2,,0.8,2,,0,1,,0.54,1,,,,,0.07,2,,
12/3/2017 0:00,,,,0.21,2,,1.4,2,,0.55,2,,0,1,,1.26,1,,,,,0.06,2,,
12/4/2017 0:00,,,,0.21,2,,2.1,2,,0.58,2,,0,1,,0.67,1,,,,,0.06,2,,
12/5/2017 0:00,,,,0.22,2,,3.5,2,,0.45,2,,0,1,,0.7,1,,,,,0.07,2,,
12/6/2017 0:00,,,,0.22,2,,2.7,2,,0.47,2,,0,1,,0.71,1,,,,,0.05,2,,
12/7/2017 0:00,,,,0.2,2,,5.2,2,,1.6,2,,0,1,,0.54,1,,,,,0.06,2,,
12/8/2017 0:00,,,,0.26,2,,3.1,2,,0.66,2,,0,1,,0.5,1,,,,,0.04,2,,
12/9/2017 0:00,,,,0.18,2,,3.2,2,,0.51,2,,0,1,,0.51,1,,,,,0.06,2,,
12/10/2017 0:00,,,,0.17,2,,2.6,2,,0.46,2,,0,1,,0.52,1,,,,,0.04,2,,
12/11/2017 0:00,,,,0.14,2,,1.5,2,,0.55,2,,0.04,1,,0.58,1,,,,,0.04,2,,
12/12/2017 0:00,,,,0.12,2,,1.3,2,,1.5,2,,0.71,1,,0.65,1,,,,,0.05,2,,
12/13/2017 0:00,,,,0.08,2,,1.4,2,,1,2,,1.57,1,,0.57,1,,,,,0.07,2,,
12/14/2017 0:00,,,,0.11,2,,1.4,2,,1,2,,1.13,1,,0.52,1,,,,,0.07,2,,
12/15/2017 0:00,,,,0.11,2,,1.5,2,,0.53,2,,0.36,1,,0.46,1,,,,,0.07,2,,
12/16/2017 0:00,,,,0.11,2,,1.6,2,,0.61,2,,1.9,1,,0.46,1,,,,,0.05,2,,
12/17/2017 0:00,,,,0.1,2,,3.6,2,,0.7,2,,1.3,1,,0.39,1,,,,,0.06,2,,
12/18/2017 0:00,,,,0.18,2,,2.6,2,,0.59,2,,0.16,1,,0.41,1,,,,,0.05,2,,
12/19/2017 0:00,,,,0.14,2,,2.9,2,,0.61,2,,0.36,1,,0.53,1,,,,,0.06,2,,
12/20/2017 0:00,,,,0.15,2,,2.6,2,,0.2,2,,1.79,1,,0.92,1,,,,,0.07,2,,
12/21/2017 0:00,,,,0.09,2,,2.4,2,,0.9,2,,2.67,1,,1.42,1,,,,,0.08,2,,
12/22/2017 0:00,,,,0.27,2,,2.7,2,,2.5,2,,0.93,1,,0.95,1,,,,,0.05,2,,
12/23/2017 0:00,,,,0.17,2,,3.5,2,,2.3,2,,1.77,1,,1.1,1,,,,,0.06,2,,
12/24/2017 0:00,,,,0.23,2,,2.1,2,,2.2,2,,2.64,1,,1.1,1,,,,,0.08,2,,
12/25/2017 0:00,,,,0.24,2,,2.2,2,,2.1,2,,3.05,1,,1.02,1,,,,,0.08,2,,
12/26/2017 0:00,,,,0.17,2,,2.5,2,,2,2,,3.21,1,,1.42,1,,,,,0.12,2,,
12/27/2017 0:00,,,,0.23,2,,1.2,2,,0.99,2,,2.82,1,,1.38,1,,,,,0.08,2,,
12/28/2017 0:00,,,,0.25,2,,1.2,2,,0.46,2,,2.67,1,,1.32,1,,,,,0.05,2,,
12/29/2017 0:00,,,,0.35,2,,1.2,2,,0.15,2,,2.54,1,,1.5,1,,,,,0.05,2,,
12/30/2017 0:00,,,,0.19,2,,1.4,2,,0.02,2,,2.01,1,,1.66,1,,,,,0.05,2,,
12/31/2017 0:00,,,,0.18,2,,1.7,2,,0,2,,1.45,1,,1.75,1,,,,,0.06,2,,
1/1/2018 0:00,,,,0.19,2,,1.9,2,,0,2,,1.68,1,,1.59,1,,,,,0.06,2,,
1/2/2018 0:00,,,,0.24,2,,1.6,2,,0.02,2,,1.92,1,,1.78,1,,,,,0.06,2,,
1/3/2018 0:00,,,,0.22,2,,2.5,2,,0.04,2,,2.29,1,,1.61,1,,,,,0.08,2,,
1/4/2018 0:00,,,,0.27,2,,2.3,2,,0.04,2,,1.73,1,,0.85,1,,,,,0.06,2,,
1/5/2018 0:00,,,,0.23,2,,1.6,2,,0.05,2,,1.24,1,,0.66,1,,,,,0.06,2,,
1/6/2018 0:00,,,,0.18,2,,1.9,2,,0.05,2,,1.74,1,,0.76,1,,,,,0.06,2,,
1/7/2018 0:00,,,,0.17,2,,2.6,2,,0.14,2,,2.39,1,,0.79,1,,,,,0.08,2,,
1/8/2018 0:00,,,,4.4,2,,46,2,,14,2,,4.58,1,,6.62,1,,,,,0.33,2,,
1/9/2018 0:00,,,,64,2,,236,2,,720,2,,112,1,,358,1,,,,,357,2,,
1/10/2018 0:00,,,,0.31,2,,33,2,,94,2,,53.2,1,,53.4,1,,,,,14,2,,
1/11/2018 0:00,,,,0.18,2,,2.8,2,,19,2,,15,1,,9.91,1,,,,,0.41,2,,
1/12/2018 0:00,,,,0.13,2,,2.5,2,,10,2,,9.34,1,,3.97,1,,,,,0.1,2,,
1/13/2018 0:00,,,,0.14,2,,2.7,2,,7.7,2,,6.82,1,,2.49,1,,,,,0.09,2,,
1/14/2018 0:00,,,,0.16,2,,2.3,2,,5.2,2,,4.44,1,,1.9,1,,,,,0.05,2,,
1/15/2018 0:00,,,,0.16,2,,2.6,2,,1.7,2,,3.63,1,,1.49,1,,,,,0.05,2,,
1/16/2018 0:00,,,,0.16,2,,2.7,2,,0.35,2,,3,1,,1.39,1,,,,,0.07,2,,
1/17/2018 0:00,,,,0.16,2,,2.4,2,,0.28,2,,2.9,1,,1.34,1,,,,,0.06,2,,
1/18/2018 0:00,,,,0.19,2,,2.4,2,,0.27,2,,2.85,1,,1.26,1,,,,,0.05,2,,
1/19/2018 0:00,,,,0.34,2,,2.4,2,,0.26,2,,2.77,1,,1.19,1,,,,,0.04,2,,
1/20/2018 0:00,,,,0.32,2,,27,2,,0.23,2,,2.46,1,,1.25,1,,,,,0.04,2,,
1/21/2018 0:00,,,,0.11,2,,79,2,,0.21,2,,1.96,1,,1.09,1,,,,,0.04,2,,
1/22/2018 0:00,,,,0.1,2,,1.8,2,,0.34,2,,2.18,1,,1.06,1,,,,,0.03,2,,
1/23/2018 0:00,,,,0.12,2,,1.6,2,,0.23,2,,2.34,1,,1.13,1,,,,,0.03,2,,
1/24/2018 0:00,,,,0.14,2,,2.7,2,,0.2,2,,2.27,1,,1.16,1,,,,,0.03,2,,
1/25/2018 0:00,,,,0.17,2,,2.7,2,,0.25,2,,2.21,1,,1.07,1,,,,,0.02,2,,
1/26/2018 0:00,,,,0.18,2,,1.6,2,,0.29,2,,1.97,1,,1.07,1,,,,,0.02,2,,
1/27/2018 0:00,,,,0.18,2,,1.8,2,,0.28,2,,1.92,1,,1.06,1,,,,,0.02,2,,
1/28/2018 0:00,,,,0.21,2,,2.1,2,,0.18,2,,2.02,1,,1.06,1,,,,,0.02,2,,
1/29/2018 0:00,,,,0.18,2,,4.2,2,,0.13,2,,2.01,1,,1.05,1,,,,,0.01,2,,
1/30/2018 0:00,,,,0.14,2,,2,2,,1.1,2,,2.05,1,,1.03,1,,,,,0.01,2,,
1/31/2018 0:00,,,,0.16,2,,39,2,,4.8,2,,2.06,1,,0.98,1,,,,,0.01,2,,
2/1/2018 0:00,,,,0.21,2,,103,2,,4.9,2,,2.21,1,,0.98,1,,,,,0,2,,
2/2/2018 0:00,,,,0.27,2,,28,2,,4.5,2,,1.53,1,,0.96,1,,,,,0.03,2,,
2/3/2018 0:00,,,,0.29,2,,2.1,2,,4,2,,1.52,1,,1.05,1,,,,,0.04,2,,
2/4/2018 0:00,,,,0.27,2,,2.5,2,,3.9,2,,1.53,1,,1.04,1,,,,,0.05,2,,
2/5/2018 0:00,,,,0.25,2,,2.4,2,,3.5,2,,1.69,1,,1.12,1,,,,,0.06,2,,
2/6/2018 0:00,,,,0.24,2,,2,2,,2.8,2,,1.72,1,,1.19,1,,,,,0.05,2,,
2/7/2018 0:00,,,,0.22,2,,1.3,2,,2.2,2,,1.41,1,,1.06,1,,,,,0.05,2,,
2/8/2018 0:00,,,,0.24,2,,1.2,2,,1.3,2,,1.51,1,,1.22,1,,,,,0.03,2,,
2/9/2018 0:00,,,,0.24,2,,1.2,2,,1.9,2,,1.57,1,,1.64,1,,,,,0.06,2,,
2/10/2018 0:00,,,,0.23,2,,1.4,2,,1.8,2,,1.6,1,,1.2,1,,,,,0.06,2,,
2/11/2018 0:00,,,,0.19,2,,1.9,2,,1.7,2,,1.46,1,,1.18,1,,,,,0.04,2,,
2/12/2018 0:00,,,,0.92,2,,21,2,,2.2,2,,1.48,1,,1.11,1,,,,,0.11,2,,
2/13/2018 0:00,,,,1.3,2,,38,2,,11,2,,1.16,1,,4.95,1,,,,,0.11,2,,
2/14/2018 0:00,,,,0.44,2,,1.2,2,,6.7,2,,1.12,1,,1.85,1,,,,,0.07,2,,
2/15/2018 0:00,,,,0.24,2,,1.8,2,,4.6,2,,1.05,1,,1.23,1,,,,,0.03,2,,
2/16/2018 0:00,,,,0.33,2,,2.2,2,,3.3,2,,0.81,1,,1.17,1,,,,,0.04,2,,
2/17/2018 0:00,,,,0.27,2,,4.1,2,,1.9,2,,0.78,1,,1.16,1,,,,,0.02,2,,
2/18/2018 0:00,,,,0.26,2,,5,2,,0.33,2,,0.78,1,,1.14,1,,,,,0.05,2,,
2/19/2018 0:00,,,,0.38,2,,1.3,2,,0.93,2,,0.83,1,,1.13,1,,,,,0.04,2,,
2/20/2018 0:00,,,,0.35,2,,60,2,,3.8,2,,0.75,1,,0.96,1,,,,,0.01,2,,
2/21/2018 0:00,,,,0.24,2,,28,2,,4.6,2,,0.7,1,,0.92,1,,,,,0.05,2,,
2/22/2018 0:00,,,,0.2,2,,1.5,2,,4.3,2,,0.54,1,,1.2,1,,,,,0.06,2,,
2/23/2018 0:00,,,,0.2,2,,1.5,2,,3.9,2,,0.58,1,,1.18,1,,,,,0.05,2,,
2/24/2018 0:00,,,,0.16,2,,2.2,2,,2.9,2,,0.52,1,,1.11,1,,,,,0.04,2,,
2/25/2018 0:00,,,,0.19,2,,3,2,,5,2,,0.74,1,,1.09,1,,,,,0.04,2,,
2/26/2018 0:00,,,,0.58,2,,2.6,2,,5,2,,1.17,1,,1.14,1,,,,,0.07,2,,
2/27/2018 0:00,,,,3.5,2,,124,2,,103,2,,3.37,1,,33.9,1,,,,,37,2,,
2/28/2018 0:00,,,,0.16,2,,28,2,,15,2,,1.73,1,,5.37,1,,,,,2.5,2,,
3/1/2018 0:00,,,,0.14,2,,3.3,2,,7.7,2,,1.4,1,,2.64,1,,,,,0.11,2,,
3/2/2018 0:00,,,,2.2,2,,17,2,,1.5,2,,1.81,1,,3.84,1,,,,,0.32,2,,
3/3/2018 0:00,,,,0.68,2,,85,2,,63,2,,4.29,1,,42.7,1,,,,,21,2,,
3/4/2018 0:00,,,,0.18,2,,48,2,,23,2,,2.46,1,,12.2,1,,,,,5.2,2,,
3/5/2018 0:00,,,,0.18,2,,18,2,,12,2,,2.15,1,,3.66,1,,,,,0.18,2,,
3/6/2018 0:00,,,,0.33,2,,2.5,2,,4.9,2,,2.16,1,,2.23,1,,,,,0.18,2,,
3/7/2018 0:00,,,,0.3,2,,0.93,2,,4.2,2,,1.84,1,,1.5,1,,,,,0.16,2,,
3/8/2018 0:00,,,,0.44,2,,1.2,2,,2.8,2,,1.43,1,,1.47,1,,,,,0.06,2,,
3/9/2018 0:00,,,,0.35,2,,2.2,2,,2.9,2,,1.29,1,,1.45,1,,,,,0.06,2,,
3/10/2018 0:00,,,,7.4,2,,66,2,,56,2,,4.14,1,,33.8,1,,,,,27,2,,
3/11/2018 0:00,,,,3.6,2,,85,2,,264,2,,9.45,1,,73,1,,,,,82,2,,
3/12/2018 0:00,,,,0.32,2,,2.3,2,,15,2,,4.63,1,,7.8,1,,,,,0.51,2,,
3/13/2018 0:00,,,,0.36,2,,1.6,2,,8.3,2,,3.68,1,,4.4,1,,,,,0.11,2,,
3/14/2018 0:00,,,,0.72,2,,1.3,2,,5.3,2,,2.94,1,,7.2,1,,,,,0.19,2,,
3/15/2018 0:00,,,,4,2,,95,2,,91,2,,4.74,1,,53.3,1,,,,,21,2,,
3/16/2018 0:00,,,,0.31,2,,21,2,,17,2,,3.16,1,,7.54,1,,,,,0.58,2,,
3/17/2018 0:00,,,,2.1,2,,91,2,,64,2,,7.41,1,,38.2,1,,,,,21,2,,
3/18/2018 0:00,,,,0.28,2,,57,2,,15,2,,3.57,1,,8.27,1,,,,,0.73,2,,
3/19/2018 0:00,,,,0.26,2,,19,2,,6.3,2,,2.88,1,,4.42,1,,,,,0.1,2,,
3/20/2018 0:00,,,,0.22,2,,6,2,,2.7,2,,2.38,1,,3.98,1,,,,,0.31,2,,
3/21/2018 0:00,,,,0.2,2,,20,2,,3.5,2,,2.18,1,,4.07,1,,,,,0.1,2,,
3/22/2018 0:00,,,,2.2,2,,83,2,,29,2,,2.51,1,,19.5,1,,,,,10,2,,
3/23/2018 0:00,,,,0.63,2,,86,2,,44,2,,2.9,1,,24.8,1,,,,,9,2,,
3/24/2018 0:00,,,,0.22,2,,30,2,,19,2,,2.51,1,,6.46,1,,,,,0.21,2,,
3/25/2018 0:00,,,,0.24,2,,8.6,2,,16,2,,2.13,1,,4.38,1,,,,,0.06,2,,
3/26/2018 0:00,,,,0.33,2,,2.2,2,,13,2,,1.98,1,,3.54,1,,,,,0.05,2,,
3/27/2018 0:00,,,,0.43,2,,2.2,2,,5.9,2,,1.68,1,,2.68,1,,,,,0.03,2,,
3/28/2018 0:00,,,,0.34,2,,3.1,2,,4.3,2,,1.47,1,,2.32,1,,,,,0.02,2,,
3/29/2018 0:00,,,,0.34,2,,3.7,2,,5.8,2,,1.41,1,,2.04,1,,,,,0.05,2,,
3/30/2018 0:00,,,,0.37,2,,3.1,2,,5.1,2,,1.25,1,,1.83,1,,,,,0.05,2,,
3/31/2018 0:00,,,,0.47,2,,3,2,,5.1,2,,1.26,1,,1.54,1,,,,,0.05,2,,
4/1/2018 0:00,,,,0.65,2,,3.8,2,,4.5,2,,1.38,1,,1.49,1,,,,,0.05,2,,
4/2/2018 0:00,,,,0.4,2,,24,2,,4.3,2,,1.38,1,,1.67,1,,,,,0.06,2,,
4/3/2018 0:00,,,,0.41,2,,28,2,,3.9,2,,1.18,1,,1.76,1,,,,,0.07,2,,
4/4/2018 0:00,,,,0.39,2,,1.2,2,,2.8,2,,0.91,1,,1.77,1,,,,,0.07,2,,
4/5/2018 0:00,,,,0.35,2,,2.3,2,,2.8,2,,0.86,1,,1.92,1,,,,,0.08,2,,
4/6/2018 0:00,,,,0.41,2,,3.9,2,,2.4,2,,0.73,1,,1.92,1,,,,,0.08,2,,
4/7/2018 0:00,,,,0.36,2,,3.6,2,,2.5,2,,0.7,1,,1.93,1,,,,,0.08,2,,
4/8/2018 0:00,,,,0.36,2,,6.7,2,,2.3,2,,0.8,1,,2.08,1,,,,,0.08,2,,
4/9/2018 0:00,,,,0.43,2,,3.8,2,,2.4,2,,0.78,1,,1.96,1,,,,,0.09,2,,
4/10/2018 0:00,,,,0.5,2,,2.4,2,,3.9,2,,0.66,1,,1.77,1,,,,,0.07,2,,
4/11/2018 0:00,,,,0.36,2,,13,2,,2.9,2,,0.65,1,,1.9,1,,,,,0.06,2,,
4/12/2018 0:00,,,,0.27,2,,10,2,,2.2,2,,0.4,1,,2.08,1,,,,,0.07,2,,
4/13/2018 0:00,,,,0.21,2,,2.5,2,,1.5,2,,0.13,1,,4.17,1,,,,,0.04,2,,
4/14/2018 0:00,,,,0.2,2,,1.2,2,,2.4,2,,0.06,1,,3.61,1,,,,,0,2,,
4/15/2018 0:00,,,,0.21,2,,2,2,,1.6,2,,0.13,1,,1.78,1,,,,,0,2,,
4/16/2018 0:00,,,,0.22,2,,1.8,2,,1.4,2,,0.09,1,,2.08,1,,,,,0.05,2,,
